Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2004-09-23 00:00:00-04:00,2.937871411354877,3.0315645677465324,2.8928778716414003,2.986819267272949,171524515,0.0,0.0
2004-09-24 00:00:00-04:00,2.9897849051250365,3.067904066917511,2.9606147827805325,2.9623448848724365,183336625,0.0,0.0
2004-09-27 00:00:00-04:00,2.9556698873355542,2.988302107138377,2.912161286387829,2.9235329627990723,141994242,0.0,0.0
2004-09-28 00:00:00-04:00,2.998685341350608,3.14948417435316,2.971739432874207,3.1361353397369385,340190355,0.0,0.0
2004-09-29 00:00:00-04:00,3.1321804983924935,3.3378608199903863,3.12056152767822,3.240459442138672,613229953,0.0,0.0
2004-09-30 00:00:00-04:00,3.211287902676158,3.270618978872366,3.1890386603611853,3.203871488571167,276468402,0.0,0.0
2004-10-01 00:00:00-04:00,3.2335370231174445,3.318578259014805,3.1865663199041023,3.277541160583496,303934969,0.0,0.0
2004-10-04 00:00:00-04:00,3.3435466800488878,3.383594367088619,3.3133859668942374,3.338848829269409,261693228,0.0,0.0
2004-10-05 00:00:00-04:00,3.328961409378243,3.4246317329578724,3.2691359835260636,3.4206764698028564,300887589,0.0,0.0
2004-10-06 00:00:00-04:00,3.400405524248736,3.4226545299754116,3.3620879367795116,3.388786554336548,268900140,0.0,0.0
2004-10-07 00:00:00-04:00,3.3848311659748136,3.458005423829014,3.3756837033923746,3.432542324066162,283643194,0.0,0.0
2004-10-08 00:00:00-04:00,3.42932941525936,3.4530614663084003,3.3873026756740305,3.4048550128936768,222442656,0.0,0.0
2004-10-11 00:00:00-04:00,3.3868086013507015,3.432790844265309,3.308936722850243,3.343794107437134,210437827,0.0,0.0
2004-10-12 00:00:00-04:00,3.3235220763951854,3.401888299337561,3.2978119199087623,3.3966972827911377,234419380,0.0,0.0
2004-10-13 00:00:00-04:00,3.543046479766774,3.5487330282014424,3.462950391999943,3.4832212924957275,397203256,0.0,0.0
2004-10-14 00:00:00-04:00,3.4859409050274897,3.5198088810122745,3.425374311212974,3.5104143619537354,209835578,0.0,0.0
2004-10-15 00:00:00-04:00,3.5828479017061396,3.596939324292583,3.5091783505048073,3.5625760555267334,265150137,0.0,0.0
2004-10-18 00:00:00-04:00,3.540080059402136,3.6884073985148174,3.490884905721963,3.6874189376831055,282061287,0.0,0.0
2004-10-19 00:00:00-04:00,3.720545325114741,3.767516025472119,3.642673452270667,3.657258987426758,363918964,0.0,0.0
2004-10-20 00:00:00-04:00,3.6594835202268716,3.683216520115553,3.4510836908723275,3.473085641860962,456613107,0.0,0.0
2004-10-21 00:00:00-04:00,3.569745497669914,3.7113980646319513,3.501020847104898,3.692857265472412,585767401,0.0,0.0
2004-10-22 00:00:00-04:00,4.215959026580995,4.454024511994018,4.056259532181398,4.2626824378967285,1481207196,0.0,0.0
2004-10-25 00:00:00-04:00,4.36082515841415,4.806549296937671,4.265647998145629,4.632758617401123,1315480331,0.0,0.0
2004-10-26 00:00:00-04:00,4.606554838895178,4.7622986031616295,4.449821903796812,4.494320392608643,895628499,0.0,0.0
2004-10-27 00:00:00-04:00,4.517063018081171,4.685167130952526,4.493578023867496,4.597407341003418,536262538,0.0,0.0
2004-10-28 00:00:00-04:00,4.614958825987812,4.805559239609474,4.58826020975997,4.778613567352295,596097978,0.0,0.0
2004-10-29 00:00:00-04:00,4.916805315188448,4.943009821183279,4.711866645126363,4.712855815887451,849672890,0.0,0.0
2004-11-01 00:00:00-05:00,4.784794008947955,4.886644982179665,4.728429740279711,4.846102237701416,490828877,0.0,0.0
2004-11-02 00:00:00-05:00,4.914086647747198,4.925705380999971,4.779603442827424,4.817426681518555,455553149,0.0,0.0
2004-11-03 00:00:00-05:00,4.899253674677544,4.983799846496394,4.7155746127106335,4.738317966461182,557630330,0.0,0.0
2004-11-04 00:00:00-05:00,4.658469080765613,4.706922831082498,4.532638036861717,4.566011428833008,578544429,0.0,0.0
2004-11-05 00:00:00-05:00,4.498769222545851,4.506679747684616,4.166763337116468,4.186539649963379,796297573,0.0,0.0
2004-11-08 00:00:00-05:00,4.225600671361368,4.337093467130776,4.187776012362191,4.265647888183594,449349985,0.0,0.0
2004-11-09 00:00:00-05:00,4.303967146056438,4.331160352343493,4.0856784343935555,4.170472621917725,444226854,0.0,0.0
2004-11-10 00:00:00-05:00,4.219172653837214,4.264906894420615,4.1118826461575715,4.14970588684082,427355853,0.0,0.0
2004-11-11 00:00:00-05:00,4.18110180909542,4.542525837689442,4.142535985441548,4.524479389190674,601666773,0.0,0.0
2004-11-12 00:00:00-05:00,4.579113976750446,4.692089576410134,4.385546522385134,4.499263763427734,672354740,0.0,0.0
2004-11-15 00:00:00-05:00,4.460945463529832,4.655501594493057,4.418919911807078,4.570213317871094,477844390,0.0,0.0
2004-11-16 00:00:00-05:00,4.388017814625256,4.4367186141958825,4.223127799515203,4.265400409698486,839832142,0.0,0.0
2004-11-17 00:00:00-05:00,4.178383406754045,4.388019016080805,4.177888821291739,4.264412879943848,728034662,0.0,0.0
2004-11-18 00:00:00-05:00,4.209778650545255,4.311877648138396,4.0970500891738215,4.141795635223389,667677273,0.0,0.0
2004-11-19 00:00:00-05:00,4.180358722393149,4.2021138483496365,4.116578046915139,4.187775135040283,352086780,0.0,0.0
2004-11-22 00:00:00-05:00,4.065901261041375,4.190248546086964,3.9877823276818383,4.081475257873535,496582362,0.0,0.0
2004-11-23 00:00:00-05:00,4.152424821631761,4.223127805684918,4.116084395593661,4.141300201416016,498393124,0.0,0.0
2004-11-24 00:00:00-05:00,4.321765268867374,4.380849055358412,4.264659823954014,4.320282459259033,613531078,0.0,0.0
2004-11-26 00:00:00-05:00,4.34599159789428,4.450562065252447,4.3341253381572225,4.4347405433654785,260175560,0.0,0.0
2004-11-29 00:00:00-05:00,4.458721303644271,4.522749049439898,4.388265367733138,4.475779056549072,428263241,0.0,0.0
2004-11-30 00:00:00-05:00,4.467373291749205,4.5239850882506545,4.456001615904066,4.498769283294678,309154460,0.0,0.0
2004-12-01 00:00:00-05:00,4.498027901569956,4.511624028879101,4.438697065654367,4.448832988739014,315743063,0.0,0.0
2004-12-02 00:00:00-05:00,4.447349354621129,4.487150937633904,4.413975962015502,4.4349894523620605,251374696,0.0,0.0
2004-12-03 00:00:00-05:00,4.448585973863728,4.4760257580491265,4.390490417540125,4.459710121154785,235647968,0.0,0.0
2004-12-06 00:00:00-05:00,4.428313582525762,4.467126462551646,4.351430410408688,4.358105182647705,251097661,0.0,0.0
2004-12-07 00:00:00-05:00,4.3509354481202385,4.355880827761663,4.2162052081791375,4.237959861755371,275866153,0.0,0.0
2004-12-08 00:00:00-05:00,4.211261808115283,4.29358352958495,4.1712131728280495,4.202114582061768,302802741,0.0,0.0
2004-12-09 00:00:00-05:00,4.208789587834555,4.289133918896799,4.164785687102264,4.287403106689453,307307563,0.0,0.0
2004-12-10 00:00:00-05:00,4.287403043300692,4.323248887714649,4.234499919414357,4.243399143218994,173335277,0.0,0.0
2004-12-13 00:00:00-05:00,4.2562547655016845,4.281223518990809,4.189012922238095,4.213733673095703,193466452,0.0,0.0
2004-12-14 00:00:00-05:00,4.22733029748964,4.420650221273952,4.192720682037893,4.417436599731445,445198482,0.0,0.0
2004-12-15 00:00:00-05:00,4.4001321847227475,4.466878487664796,4.367252908659411,4.444382190704346,460559845,0.0,0.0
2004-12-16 00:00:00-05:00,4.374422240177597,4.461934983559034,4.349701016596481,4.362555503845215,344197318,0.0,0.0
2004-12-17 00:00:00-05:00,4.369723779928337,4.462181417743179,4.364532763857075,4.451798439025879,296555412,0.0,0.0
2004-12-20 00:00:00-05:00,4.4992648392065115,4.658963884173886,4.496050743587119,4.573922634124756,394854485,0.0,0.0
2004-12-21 00:00:00-05:00,4.6058128218375325,4.644624758419657,4.5338731308371925,4.5425262451171875,221479058,0.0,0.0
2004-12-22 00:00:00-05:00,4.546234237171928,4.619161675611621,4.524232524952559,4.605565547943115,156865776,0.0,0.0
2004-12-23 00:00:00-05:00,4.633994092459406,4.662423994778634,4.598149196056119,4.645118713378906,145125936,0.0,0.0
2004-12-27 00:00:00-05:00,4.676020717779941,4.778613331989905,4.674784017831929,4.744250774383545,245079187,0.0,0.0
2004-12-28 00:00:00-05:00,4.749194983539654,4.784794242961155,4.72200225516625,4.765264511108398,166453579,0.0,0.0
2004-12-29 00:00:00-05:00,4.741038084592707,4.78405329070084,4.741038084592707,4.768726348876953,107525527,0.0,0.0
2004-12-30 00:00:00-05:00,4.770455989410836,4.900489825859185,4.742768673008674,4.884915828704834,237057231,0.0,0.0
2004-12-31 00:00:00-05:00,4.9252108811788355,4.941279461634672,4.760319444800191,4.766005992889404,307889737,0.0,0.0
2005-01-03 00:00:00-05:00,4.8799699713047335,5.034230889505063,4.832011762332885,5.011240482330322,636143518,0.0,0.0
2005-01-04 00:00:00-05:00,4.978855600689007,5.0166788360937815,4.783062758393413,4.808279037475586,552298420,0.0,0.0
2005-01-05 00:00:00-05:00,4.782321614342157,4.867609896377033,4.752161848274865,4.7838053703308105,330698912,0.0,0.0
2005-01-06 00:00:00-05:00,4.822617963086634,4.842889811635498,4.6406696978437685,4.66118860244751,417041336,0.0,0.0
2005-01-07 00:00:00-05:00,4.712855426070616,4.802099445986728,4.666873661394117,4.792210578918457,387964757,0.0,0.0
2005-01-10 00:00:00-05:00,4.808279396920568,4.897275891914776,4.742273312111687,4.8221235275268555,302714411,0.0,0.0
2005-01-11 00:00:00-05:00,4.835968123534946,4.887635497345842,4.775647161526534,4.784547805786133,279391317,0.0,0.0
2005-01-12 00:00:00-05:00,4.804076805811812,4.843631331119076,4.709395178245303,4.830034255981445,328338096,0.0,0.0
2005-01-13 00:00:00-05:00,4.830034524503972,4.879724030017989,4.797155243557019,4.828798770904541,275002929,0.0,0.0
2005-01-14 00:00:00-05:00,4.845361558140155,4.9444939882759,4.7991332030590685,4.943505764007568,387057368,0.0,0.0
2005-01-18 00:00:00-05:00,4.968226093903593,5.068347222628478,4.9111206452567,5.0406599044799805,528878966,0.0,0.0
2005-01-19 00:00:00-05:00,5.059200300552589,5.075268882079044,4.862913331537003,4.877499103546143,451995865,0.0,0.0
2005-01-20 00:00:00-05:00,4.758836816469114,4.851541515829212,4.746476442307723,4.793940544128418,361413608,0.0,0.0
2005-01-21 00:00:00-05:00,4.809267457715732,4.829539777503669,4.650558096154134,4.654513359069824,371724110,0.0,0.0
2005-01-24 00:00:00-05:00,4.664649464575939,4.680470990144291,4.457732458839811,4.467621326446533,563010421,0.0,0.0
2005-01-25 00:00:00-05:00,4.497781182164835,4.505197596370265,4.358105539058382,4.37862491607666,427966132,0.0,0.0
2005-01-26 00:00:00-05:00,4.431774963959947,4.682447863500089,4.428808398365985,4.678245544433594,494161321,0.0,0.0
2005-01-27 00:00:00-05:00,4.666379260890734,4.668851714399439,4.578371464194,4.649569511413574,266089645,0.0,0.0
2005-01-28 00:00:00-05:00,4.697527142277113,4.8132236588227375,4.606553737883083,4.705438613891602,490158373,0.0,0.0
2005-01-31 00:00:00-05:00,4.788255436110656,4.854261046029834,4.739554634063694,4.835967540740967,385306832,0.0,0.0
2005-02-01 00:00:00-05:00,4.805312484974075,4.861677706328973,4.712608727093874,4.744004249572754,756384528,0.0,0.0
2005-02-02 00:00:00-05:00,5.328661462904591,5.359562400179233,5.034725821989391,5.0915846824646,1316889593,0.0,0.0
2005-02-03 00:00:00-05:00,5.092326473930291,5.274769306592338,5.087876152368806,5.212718486785889,521471303,0.0,0.0
2005-02-04 00:00:00-05:00,5.10419299540402,5.135835573704326,5.008521252649202,5.05203104019165,594993855,0.0,0.0
2005-02-07 00:00:00-05:00,5.0742797682972185,5.102461192700255,4.833247278877507,4.846102237701416,520359150,0.0,0.0
2005-02-08 00:00:00-05:00,4.869093539541066,4.944740008977527,4.809020118244761,4.910624980926514,460921194,0.0,0.0
2005-02-09 00:00:00-05:00,4.963034866369185,4.98380035410046,4.683684983290139,4.736093997955322,689434520,0.0,0.0
2005-02-10 00:00:00-05:00,4.745733983888598,4.7516671145082805,4.579607746399621,4.647096633911133,762154073,0.0,0.0
2005-02-11 00:00:00-05:00,4.6144651107590935,4.754387813430356,4.599879338025624,4.632758617401123,526606480,0.0,0.0
2005-02-14 00:00:00-05:00,4.52027696230646,4.7731752378394505,4.474542728810757,4.770949840545654,1548269624,0.0,0.0
2005-02-15 00:00:00-05:00,4.78602972839045,4.940290653045756,4.773175242945076,4.826325416564941,1035177611,0.0,0.0
2005-02-16 00:00:00-05:00,4.813223652243344,4.92768204888236,4.803334786026116,4.904938697814941,663770685,0.0,0.0
2005-02-17 00:00:00-05:00,4.890600314888566,4.938065361425156,4.865385455490798,4.892331600189209,418137429,0.0,0.0
2005-02-18 00:00:00-05:00,4.907411214175999,4.915568795314791,4.861676982160301,4.893567085266113,340708289,0.0,0.0
2005-02-22 00:00:00-05:00,4.857721910549001,4.91705179793666,4.70667460636707,4.73090124130249,541369609,0.0,0.0
2005-02-23 00:00:00-05:00,4.778613927691751,4.807784999562307,4.663907035168155,4.794683456420898,625776806,0.0,0.0
2005-02-24 00:00:00-05:00,4.533130865608584,4.693324426923733,4.504948971767149,4.669592380523682,1036442333,0.0,0.0
2005-02-25 00:00:00-05:00,4.6760209055510105,4.695056051822113,4.586034770626603,4.594934940338135,400435325,0.0,0.0
2005-02-28 00:00:00-05:00,4.5981496693753146,4.693819999268747,4.594441462020436,4.647344589233398,313908211,0.0,0.0
2005-03-01 00:00:00-05:00,4.679482482240674,4.690854159832838,4.499264086538154,4.599632263183594,373844027,0.0,0.0
2005-03-02 00:00:00-05:00,4.596912669169204,4.639433759588128,4.5576061470604845,4.577877521514893,292512314,0.0,0.0
2005-03-03 00:00:00-05:00,4.601362787014511,4.641410475483051,4.556370664852216,4.623116970062256,305484756,0.0,0.0
2005-03-04 00:00:00-05:00,4.615453687961312,4.62905028956319,4.575158941818851,4.595676898956299,271979640,0.0,0.0
2005-03-07 00:00:00-05:00,4.642153020356183,4.68714561538825,4.623611985785986,4.667614936828613,347995502,0.0,0.0
2005-03-08 00:00:00-05:00,4.674784434166306,4.69332546928995,4.572686396185259,4.578371524810791,323050350,0.0,0.0
2005-03-09 00:00:00-05:00,4.553898294211778,4.56477538593354,4.453777178069215,4.4831953048706055,456119263,0.0,0.0
2005-03-10 00:00:00-05:00,4.474789374283639,4.479486277881564,4.385545839486361,4.449326515197754,440063306,0.0,0.0
2005-03-11 00:00:00-05:00,4.460699304247974,4.473306735655559,4.379366273799024,4.395434856414795,322335682,0.0,0.0
2005-03-14 00:00:00-05:00,4.408537034843592,4.4102669002084856,4.266142847863409,4.325968265533447,447535208,0.0,0.0
2005-03-15 00:00:00-05:00,4.333632490611903,4.449821722338118,4.306685395784478,4.415459632873535,418446584,0.0,0.0
2005-03-16 00:00:00-05:00,4.3682409675186555,4.415458957034256,4.326462469949236,4.341048240661621,285317446,0.0,0.0
2005-03-17 00:00:00-05:00,4.378871862012987,4.440921263871658,4.345992584291486,4.432269096374512,331662510,0.0,0.0
2005-03-18 00:00:00-05:00,4.420403132607882,4.459710125355492,4.408042758589549,4.450809955596924,284663002,0.0,0.0
2005-03-21 00:00:00-05:00,4.431775109881834,4.50346632528408,4.381838551789139,4.471576690673828,300470030,0.0,0.0
2005-03-22 00:00:00-05:00,4.478992839694706,4.497780930200143,4.396671119913517,4.415212154388428,226112360,0.0,0.0
2005-03-23 00:00:00-05:00,4.399636619390501,4.455753833352526,4.399636619390501,4.424605369567871,194526410,0.0,0.0
2005-03-24 00:00:00-05:00,4.467126934871701,4.471082198113518,4.43004533624384,4.431281089782715,148763520,0.0,0.0
2005-03-28 00:00:00-05:00,4.491353460100909,4.568483694458521,4.473306536697458,4.484925270080566,350830087,0.0,0.0
2005-03-29 00:00:00-05:00,4.475778825662012,4.53090734473351,4.4021092717808825,4.4391913414001465,259890496,0.0,0.0
2005-03-30 00:00:00-05:00,4.465642510208693,4.485667299332739,4.43993259305444,4.4609456062316895,250378977,0.0,0.0
2005-03-31 00:00:00-05:00,4.3991424720618655,4.484183698337343,4.3914790025109225,4.462428569793701,271758815,0.0,0.0
2005-04-01 00:00:00-05:00,4.493331043150724,4.522748695451363,4.449574202167537,4.450809955596924,248206866,0.0,0.0
2005-04-04 00:00:00-04:00,4.4485866366613385,4.581338568860198,4.445866653509247,4.580597400665283,324266893,0.0,0.0
2005-04-05 00:00:00-04:00,4.640915699677431,4.7034606235005825,4.636960437260556,4.66168212890625,350777892,0.0,0.0
2005-04-06 00:00:00-04:00,4.678245649673133,4.688381573442994,4.637208315795968,4.677751064300537,210891521,0.0,0.0
2005-04-07 00:00:00-04:00,4.666874588966516,4.81124668138175,4.663413437475954,4.7899861335754395,389141150,0.0,0.0
2005-04-08 00:00:00-04:00,4.788255835641616,4.823112037039331,4.732879783227576,4.7477126121521,205431131,0.0,0.0
2005-04-11 00:00:00-04:00,4.773422924311327,4.815695539441531,4.754387776378439,4.776883602142334,217231195,0.0,0.0
2005-04-12 00:00:00-04:00,4.771196984770503,4.806301657489999,4.6824475521767805,4.7949299812316895,293881426,0.0,0.0
2005-04-13 00:00:00-04:00,4.782815952187525,4.8038294403056705,4.6903592548772295,4.769467353820801,263214910,0.0,0.0
2005-04-14 00:00:00-04:00,4.777872236177088,4.80481838347114,4.699506247898474,4.732879638671875,247030473,0.0,0.0
2005-04-15 00:00:00-04:00,4.699506245818942,4.705439377204911,4.565022565453566,4.573427677154541,464831797,0.0,0.0
2005-04-18 00:00:00-04:00,4.5630447020439755,4.6446247853996905,4.536098554733414,4.622128486633301,262994085,0.0,0.0
2005-04-19 00:00:00-04:00,4.6804708940724735,4.7464765045760045,4.648332784941443,4.7316436767578125,338463908,0.0,0.0
2005-04-20 00:00:00-04:00,4.90914123591963,4.956606281365857,4.8431361036707425,4.897275447845459,620376641,0.0,0.0
2005-04-21 00:00:00-04:00,4.95462969382681,5.0678528339513,4.927436016013968,5.048570156097412,712737539,0.0,0.0
2005-04-22 00:00:00-04:00,5.510363186113711,5.537556392113445,5.296770908516067,5.335089683532715,1333182435,0.0,0.0
2005-04-25 00:00:00-04:00,5.384778159964279,5.55584883689909,5.377361746422319,5.525936126708984,796574608,0.0,0.0
2005-04-26 00:00:00-04:00,5.444110113847223,5.488114018810421,5.396398001350962,5.407769680023193,693469588,0.0,0.0
2005-04-27 00:00:00-04:00,5.3889804024444885,5.459682912826469,5.358078995315643,5.433231353759766,412131000,0.0,0.0
2005-04-28 00:00:00-04:00,5.426309853950373,5.49009054007923,5.382058426670405,5.425074100494385,348613811,0.0,0.0
2005-04-29 00:00:00-04:00,5.485887684487733,5.494293742273478,5.384778347351072,5.438671112060547,368182886,0.0,0.0
2005-05-02 00:00:00-04:00,5.489349521761646,5.53013980276244,5.443862809150121,5.495283126831055,392160425,0.0,0.0
2005-05-03 00:00:00-04:00,5.48440530630286,5.640149061776523,5.471302816463274,5.591695785522461,713873782,0.0,0.0
2005-05-04 00:00:00-04:00,5.617405803039745,5.682916833500872,5.611719727485731,5.648801326751709,485151677,0.0,0.0
2005-05-05 00:00:00-04:00,5.651768351827531,5.651768351827531,5.5840323971811765,5.611225128173828,301509913,0.0,0.0
2005-05-06 00:00:00-04:00,5.646328092168003,5.667341579233755,5.59861693641845,5.636934757232666,271570110,0.0,0.0
2005-05-09 00:00:00-04:00,5.636441277300428,5.648801179015886,5.572907643512137,5.587492942810059,222302131,0.0,0.0
2005-05-10 00:00:00-04:00,5.573895927828322,5.631495952606201,5.555354893410865,5.631495952606201,254783425,0.0,0.0
2005-05-11 00:00:00-04:00,5.660419995171902,5.734830715963659,5.634709602886072,5.7177734375,460873014,0.0,0.0
2005-05-12 00:00:00-04:00,5.705907031942232,5.741011708172448,5.641384701398186,5.654240608215332,359269602,0.0,0.0
2005-05-13 00:00:00-04:00,5.665611898031194,5.712828469987945,5.619629659641629,5.667094707489014,297731805,0.0,0.0
2005-05-16 00:00:00-04:00,5.677973127487783,5.7259322946174525,5.6505328658543,5.711841106414795,228107811,0.0,0.0
2005-05-17 00:00:00-04:00,5.699726737920839,5.771170890051782,5.6908265684586725,5.763260364532471,313526787,0.0,0.0
2005-05-18 00:00:00-04:00,5.775126489689999,5.9323535180409745,5.772901092229098,5.91232967376709,494325936,0.0,0.0
2005-05-19 00:00:00-04:00,5.941501113905884,5.962019071526138,5.8903278547304225,5.9128241539001465,390116793,0.0,0.0
2005-05-20 00:00:00-04:00,5.963008178533388,5.974379855119046,5.924442353978418,5.972896099090576,327763952,0.0,0.0
2005-05-23 00:00:00-04:00,6.011215125018256,6.380549703632669,6.000090503983949,6.315038204193115,858738744,0.0,0.0
2005-05-24 00:00:00-04:00,6.352366788483514,6.562003284835457,6.266831451765874,6.328634738922119,1166078427,0.0,0.0
2005-05-25 00:00:00-04:00,6.2477964520185045,6.451746893883473,6.195882026430345,6.447544574737549,725023418,0.0,0.0
2005-05-26 00:00:00-04:00,6.451252764320758,6.520471524963323,6.385493734827362,6.407742977142334,543895039,0.0,0.0
2005-05-27 00:00:00-04:00,6.438890555768033,6.5770828951179325,6.408977847429246,6.575846195220947,489190760,0.0,0.0
2005-05-31 00:00:00-04:00,6.6606409626171414,6.882390787272927,6.659158153153847,6.854455471038818,892805959,0.0,0.0
2005-06-01 00:00:00-04:00,7.001053523208679,7.2406018144570625,6.971881977798275,7.119714260101318,1412944285,0.0,0.0
2005-06-02 00:00:00-04:00,7.137760287779762,7.163717261555126,7.035661784811907,7.117241859436035,721658854,0.0,0.0
2005-06-03 00:00:00-04:00,7.089800772898248,7.1518515908494145,6.857915977380997,6.928371906280518,754108027,0.0,0.0
2005-06-06 00:00:00-04:00,6.981027892093891,7.261861487342784,6.967183762490298,7.192394256591797,904413304,0.0,0.0
2005-06-07 00:00:00-04:00,7.344677639901368,7.406232927979346,7.176573522226402,7.246286392211914,976566743,0.0,0.0
2005-06-08 00:00:00-04:00,7.239613227911758,7.248018339906085,6.872502603742,6.911067485809326,1031889331,0.0,0.0
2005-06-09 00:00:00-04:00,7.038629172172136,7.13207503965259,6.935788549477506,7.077935218811035,660109011,0.0,0.0
2005-06-10 00:00:00-04:00,7.094746167700017,7.101915525738415,6.922438778325243,6.983747959136963,509767599,0.0,0.0
2005-06-13 00:00:00-04:00,6.917494447492414,7.025526084640933,6.835914370283058,6.989928245544434,514047581,0.0,0.0
2005-06-14 00:00:00-04:00,6.887088141879146,6.952598696648244,6.8663217087239925,6.881154537200928,405189077,0.0,0.0
2005-06-15 00:00:00-04:00,6.798338526089563,6.855196911647968,6.61119878260652,6.793394565582275,838454999,0.0,0.0
2005-06-16 00:00:00-04:00,6.780044323876012,6.8799183809154965,6.750626197977276,6.8586578369140625,500364485,0.0,0.0
2005-06-17 00:00:00-04:00,6.897224175340099,6.929360866546631,6.820588051420935,6.929360866546631,418940428,0.0,0.0
2005-06-20 00:00:00-04:00,6.825283825809353,7.11155597254379,6.7174992452563425,7.087576866149902,844140229,0.0,0.0
2005-06-21 00:00:00-04:00,7.121444967314567,7.176573485282668,7.044808849397769,7.115758419036865,607560783,0.0,0.0
2005-06-22 00:00:00-04:00,7.160999357173195,7.226510384257376,7.136278134507713,7.151852130889893,420530365,0.0,0.0
2005-06-23 00:00:00-04:00,7.119713749317416,7.288066343612155,7.082632153376918,7.161987781524658,564363474,0.0,0.0
2005-06-24 00:00:00-04:00,7.191406314665582,7.366926845295307,7.158773620758037,7.348385810852051,713512433,0.0,0.0
2005-06-27 00:00:00-04:00,7.389175872212796,7.5268731706897904,7.264580589676445,7.517725944519043,714785186,0.0,0.0
2005-06-28 00:00:00-04:00,7.571618920210429,7.645041421207215,7.465811252593994,7.465811252593994,764314139,0.0,0.0
2005-06-29 00:00:00-04:00,7.478172374890675,7.524647780757705,7.222307510214698,7.236398696899414,734691521,0.0,0.0
2005-06-30 00:00:00-04:00,7.2764473510621395,7.389917539655182,7.194867269653691,7.271749973297119,606039101,0.0,0.0
2005-07-01 00:00:00-04:00,7.29375186244946,7.323417519419525,7.149874846006975,7.200058460235596,370487492,0.0,0.0
2005-07-05 00:00:00-04:00,7.221071583001581,7.316989431333234,7.174842287710922,7.310315132141113,300883574,0.0,0.0
2005-07-06 00:00:00-04:00,7.349622022531823,7.357038436771532,7.203272552538936,7.206733703613281,321211484,0.0,0.0
2005-07-07 00:00:00-04:00,7.154077229559947,7.312539536096272,7.132322100167187,7.306112766265869,428484066,0.0,0.0
2005-07-08 00:00:00-04:00,7.32366429716154,7.354566653047642,7.269278365787153,7.323170185089111,299422117,0.0,0.0
2005-07-11 00:00:00-04:00,7.32737257265359,7.332317479723518,7.194372178764915,7.2519731521606445,336869956,0.0,0.0
